,Iteration,Time,Fitness,runner_name,pop_size,keep_pct,Population Size,Keep Percent
0,0,137.9200921380001,239.22547365269074,MIMIC,900,0.25,900,0.25
1,1,137.9200921380001,239.22547365269074,MIMIC,900,0.25,900,0.25
2,2,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
3,3,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
4,4,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
5,5,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
6,6,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
7,7,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
8,8,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
9,9,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
10,10,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
11,11,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
12,12,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
13,13,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
14,14,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
15,15,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
16,16,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
17,17,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
18,18,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
19,19,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
20,20,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
21,21,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
22,22,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
23,23,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
24,24,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
25,25,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
26,26,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
27,27,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
28,28,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
29,29,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
30,30,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
31,31,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
32,32,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
33,33,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
34,34,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
35,35,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
36,36,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
37,37,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
38,38,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
39,39,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
40,40,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
41,41,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
42,42,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
43,43,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
44,44,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
45,45,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
46,46,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
47,47,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
48,48,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
49,49,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
50,50,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
51,51,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
52,52,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
53,53,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
54,54,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
55,55,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
56,56,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
57,57,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
58,58,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
59,59,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
60,60,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
61,61,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
62,62,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
63,63,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
64,64,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
65,65,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
66,66,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
67,67,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
68,68,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
69,69,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
70,70,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
71,71,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
72,72,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
73,73,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
74,74,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
75,75,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
76,76,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
77,77,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
78,78,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
79,79,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
80,80,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
81,81,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
82,82,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
83,83,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
84,84,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
85,85,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
86,86,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
87,87,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
88,88,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
89,89,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
90,90,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
91,91,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
92,92,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
93,93,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
94,94,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
95,95,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
96,96,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
97,97,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
98,98,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
99,99,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
100,100,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
101,101,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
102,102,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
103,103,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
104,104,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
105,105,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
106,106,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
107,107,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
108,108,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
109,109,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
110,110,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
111,111,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
112,112,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
113,113,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
114,114,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
115,115,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
116,116,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
117,117,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
118,118,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
119,119,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
120,120,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
121,121,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
122,122,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
123,123,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
124,124,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
125,125,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
126,126,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
127,127,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
128,128,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
129,129,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
130,130,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
131,131,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
132,132,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
133,133,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
134,134,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
135,135,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
136,136,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
137,137,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
138,138,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
139,139,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
140,140,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
141,141,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
142,142,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
143,143,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
144,144,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
145,145,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
146,146,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
147,147,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
148,148,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
149,149,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
150,150,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
151,151,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
152,152,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
153,153,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
154,154,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
155,155,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
156,156,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
157,157,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
158,158,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
159,159,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
160,160,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
161,161,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
162,162,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
163,163,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
164,164,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
165,165,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
166,166,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
167,167,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
168,168,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
169,169,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
170,170,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
171,171,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
172,172,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
173,173,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
174,174,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
175,175,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
176,176,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
177,177,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
178,178,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
179,179,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
180,180,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
181,181,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
182,182,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
183,183,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
184,184,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
185,185,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
186,186,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
187,187,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
188,188,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
189,189,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
190,190,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
191,191,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
192,192,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
193,193,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
194,194,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
195,195,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
196,196,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
197,197,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
198,198,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
199,199,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
200,200,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
201,201,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
202,202,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
203,203,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
204,204,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
205,205,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
206,206,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
207,207,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
208,208,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
209,209,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
210,210,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
211,211,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
212,212,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
213,213,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
214,214,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
215,215,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
216,216,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
217,217,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
218,218,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
219,219,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
220,220,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
221,221,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
222,222,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
223,223,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
224,224,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
225,225,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
226,226,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
227,227,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
228,228,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
229,229,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
230,230,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
231,231,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
232,232,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
233,233,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
234,234,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
235,235,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
236,236,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
237,237,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
238,238,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
239,239,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
240,240,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
241,241,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
242,242,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
243,243,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
244,244,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
245,245,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
246,246,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
247,247,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
248,248,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
249,249,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
250,250,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
251,251,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
252,252,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
253,253,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
254,254,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
255,255,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
256,256,137.9200921380001,239.2254736526907,MIMIC,900,0.25,900,0.25
